State,District,Station Name,Address,Contact,Services,Final Timing,Map URL,Latitude,Longitude
Haryana,Fatehabad,IOCL - Mahakar Charging Station,"Ground Floor, Palsar, Bhuthan Sahnal Road Aharwan",8930125744,Bharat AC001AC TYPE 2,12:00 AM - 11:59 PM,"https://www.google.com/maps/dir/Uattardhona,+Uttar+Pradesh/29.21971,75.97451/@27.8896369,73.216774,6z/data=!4m8!4m7!1m5!1m1!1s0x399be207e556dd5d:0x379527c1feb0fcbc!2m2!1d81.0648758!2d26.8912141!1m0?entry=ttu&g_ep=EgoyMDI1MDQzMC4xIKXMDSoASAFQAw%3D%3D",27.8896369,73.216774
Haryana,Fatehabad,IOCl - Noornaman Charging Station,"Ground Floor, Malwala, Malwala Alika Road Aharwan",9813279636,Bharat AC001AC TYPE 2,12:00 AM - 11:59 PM,"https://www.google.com/maps/dir/Current+Location/29.505237,75.464164",29.505237,75.464164
Haryana,Fatehabad,IOCL - Saraswati Charging Station,"Fatehabad, SH-2, Bhuna Road, Bhuna",9311291378,AC TYPE 2,09:00 AM - 10:00 PM,"https://www.google.com/maps/dir/Current+Location/29.540265,75.707286",29.540265,75.707286
Haryana,Hisar,Tata Power - Daisy Motors Charging Station,"12th KM Stone, Delhi-Hisar Bypass, Road",8527000290,CCS-IICHAdeMO,12:00 AM - 11:59 PM,"https://www.google.com/maps/dir/Uattardhona,+Uttar+Pradesh/29.1259617,75.802781/@27.8467173,73.1414709,6z/data=!3m1!4b1!4m8!4m7!1m5!1m1!1s0x399be207e556dd5d:0x379527c1feb0fcbc!2m2!1d81.0648758!2d26.8912141!1m0?entry=ttu&g_ep=EgoyMDI1MDQzMC4xIKXMDSoASAFQAw%3D%3D",27.8467173,73.1414709
Haryana,Hisar,IOCL - Lachhman Charging Station,"Ground Floor, Nalwa, Hisar Tosham Road Kanwari",9416420814,Bharat AC001AC TYPE 2,12:00 AM - 11:59 PM,"https://www.google.com/maps/dir/Uattardhona,+Uttar+Pradesh/29.135261,75.738347/@27.8491857,73.1082362,6z/data=!3m1!4b1!4m8!4m7!1m5!1m1!1s0x399be207e556dd5d:0x379527c1feb0fcbc!2m2!1d81.0648758!2d26.8912141!1m0?entry=ttu&g_ep=EgoyMDI1MDQzMC4xIKXMDSoASAFQAw%3D%3D",27.8491857,73.1082362
Haryana,Hisar,IOCl - Mohan Lal And Sons Charging Station,"Ground Floor, Dobhi, Balsamand Kabrel Road Arya Nagar",9991423888,Bharat AC001AC TYPE 2,12:00 AM - 11:59 PM,"https://www.google.com/maps/dir/Uattardhona,+Uttar+Pradesh/29.3227753,75.636566/@27.9442324,73.0578095,6z/data=!3m1!4b1!4m8!4m7!1m5!1m1!1s0x399be207e556dd5d:0x379527c1feb0fcbc!2m2!1d81.0648758!2d26.8912141!1m0?entry=ttu&g_ep=EgoyMDI1MDQzMC4xIKXMDSoASAFQAw%3D%3D",27.9442324,73.0578095
Haryana,Hisar,IOCl - Radhe Radhe Charging Station,"Ground Floor, Balsamand Road, Bir Arya Nagar",9896236666,Bharat AC001AC TYPE 2,12:00 AM - 11:59 PM,"https://www.google.com/maps/dir/Current+Location/29.154918,75.70891",29.154918,75.70891
Haryana,Hisar,Diwan Motel (Private -Charger),"NH 9 Tehsil, Hansi, Mundhal Khurd",8527000290,CCS-II,12:00 AM - 11:59 AM,"https://www.google.com/maps/dir/Current+Location/29.010166,76.202564",29.010166,76.202564
Haryana,Hisar,IOCL - Ganpati Charging Station,"Opp. Vidut Nagar, Delhi Road, Industrial Area",18002333555,CCS-IIAC PLUG POINT,12:00 AM - 11:59 PM,"https://www.google.com/maps/dir/Uattardhona,+Uttar+Pradesh/29.133253,75.753517/@27.8467173,73.1168416,6z/data=!4m8!4m7!1m5!1m1!1s0x399be207e556dd5d:0x379527c1feb0fcbc!2m2!1d81.0648758!2d26.8912141!1m0?entry=ttu&g_ep=EgoyMDI1MDQzMC4xIKXMDSoASAFQAw%3D%3D",27.8467173,73.1168416
Haryana,Jhajjar,IOCL - Baba Khubidas Charging Station,"Ground Floor, Mathenhail Road, Birar Kosli, Salhwas Akheri Madanpur",9312340007,Bharat AC001AC TYPE 2,12:00 AM - 11:59 PM,"https://www.google.com/maps/dir/Uattardhona,+Uttar+Pradesh/28.499805,76.471968/@27.6771084,76.1252776,7z/data=!3m1!4b1!4m8!4m7!1m5!1m1!1s0x399be207e556dd5d:0x379527c1feb0fcbc!2m2!1d81.0648758!2d26.8912141!1m0?entry=ttu&g_ep=EgoyMDI1MDQzMC4xIKXMDSoASAFQAw%3D%3D",27.6771084,76.1252776
