State,District,Station Name,Address,Contact,Services,Final Timing,Map URL,Latitude,Longitude
Sikkim,East Sikkim,Tata Power - Rangeet Auto Charging Station,"R.P. ALLEY COMPLEX, ADAMPOOL, RUMTEK ROAD",9246419559,CCS-IICHAdeMO,12:00 AM - 11:59 PM,"https://www.google.com/maps/dir/Uattardhona,+Uttar+Pradesh/27.305524,88.585965/@26.3375908,79.5310636,6z/data=!3m1!4b1!4m8!4m7!1m5!1m1!1s0x399be207e556dd5d:0x379527c1feb0fcbc!2m2!1d81.0648758!2d26.8912141!1m0?entry=ttu&g_ep=EgoyMDI1MDQzMC4xIKXMDSoASAFQAw%3D%3D",26.3375908,79.5310636
Sikkim,East Sikkim,"Tata Power - Taj Vivanta, Pakyong (Private - Charger)","Vivanta Sikkim, Pakyong, Bassnett Gaon, Namcheybong, Pakyong",9223581898,CCS-IIAC TYPE 2,12:00 AM - 11:59 PM,"https://www.google.com/maps/dir/Current+Location/27.250729,88.597763/@26.3250281,79.5390744,6z/data=!3m1!4b1?entry=ttu&g_ep=EgoyMDI1MDQzMC4xIKXMDSoASAFQAw%3D%3D",26.3250281,79.5390744
