State,District,Station Name,Address,Contact,Services,Final Timing,Map URL,Latitude,Longitude
Jammu and Kashmir,Jammu,"Tata Power - Le ROI, Jammu (Private - Charger)",Railway Station,9350812345,AC TYPE 2,12:00 AM - 11:59 PM,"https://www.google.com/maps/dir/Current+Location/32.706412,74.879203",32.706412,74.879203
Jammu and Kashmir,Jammu,Tata Power - Hotel Trinetar Gardens (Private - Charger),Anand Vihar Nh Bari Brahmna,9070070609,CCS-IIAC TYPE 2,12:00 AM - 11:59 PM,"https://www.google.com/maps/dir/Current+Location/32.638102,74.914339",32.638102,74.914339
Jammu and Kashmir,Jammu,BPCL - Shankar Charging Station,"Greater Kailash, Jammu",9086065166,CCS-II,10:00 AM - 07:00 PM,"https://www.google.com/maps/dir/Current+Location/32.673559,74.888153",32.673559,74.888153
Jammu and Kashmir,Jammu,Tata Private - AM Hyundai Charging Station,NH-1 Bye Pass Road,9962394941,CCS-II,10:00 AM - 07:00 PM,"https://www.google.com/maps/dir/Current+Location/32.702276,74.896644",32.702276,74.896644
Jammu and Kashmir,Jammu,Tata FC - MG Arise Autoz Charging Station,"Malik Sweet Shop, Malik Market, Bathindi",8527000290,CCS-IICHAdeMO,10:00 AM - 07:00 PM,"https://www.google.com/maps/dir/Current+Location/32.70646,74.895667",32.70646,74.895667
Jammu and Kashmir,Jammu,Tata Power- Le ROI Charging Station,Trikuta Nagar,18008332233,CCS-IIAC TYPE 2,12:00 AM - 11:59 PM,"https://www.google.com/maps/dir/Current+Location/32.707334,74.879077",32.707334,74.879077
Jammu and Kashmir,Jammu,Tata Power - Wave Jammu Opp Bathindi Charging Station,"Basement 1St -Account Office Channi Rama, Opp Bathindi Road By Pass, Jammu",8527000290,CCS-IIAC TYPE 2,12:00 AM - 11:59 PM,"https://www.google.com/maps/dir/Current+Location/32.708975,74.893141",32.708975,74.893141
Jammu and Kashmir,Jammu,IOCL - Bimla Charging Station,"Ground Floor, NH 1A, Samba Barigarh",9419191448,Bharat AC001AC TYPE 2,12:00 AM - 11:59 PM,"https://www.google.com/maps/dir/Current+Location/32.561619,75.116408",32.561619,75.116408
Jammu and Kashmir,Jammu,IOCL - Guru Nanak Charging Station,"Ground Floor, Nagrota J Kotli",9419127923,Bharat AC001AC TYPE 2,12:00 AM - 11:59 PM,"https://www.google.com/maps/dir/Current+Location/32.79061,74.901998",32.79061,74.901998
Jammu and Kashmir,Jammu,Statiq-Hotel The Vaishvik Charging Station-Katra,"Ward No. 6, Opposite Govt. Higher Secondary School, Banganga Road, Katra",8066465757,AC TYPE 2,12:00 AM - 12:00 PM,"https://www.google.com/maps/dir/Current+Location/32.994354,74.9341094402",32.994354,74.93410944
