State,District,Station Name,Address,Contact,Services,Final Timing,Map URL,Latitude,Longitude
Manipur,Bishnupur,IOCL - Ningthouja Charging Station,"Ground Floor, Thanga Lawai, Mamang, Kumbi Borayangbi",8974606520,Bharat AC001AC TYPE 2,12:00 AM - 11:59 PM,"https://www.google.com/maps/dir/Current+Location/24.426373,93.811035",24.426373,93.811035
Manipur,Chandel,IOCL - Cr Nicholas Charging Station,Ground Floor Pallel Chandel Road Near Chandel Headquarter,9862698239,Bharat AC001AC TYPE 2,12:00 AM - 11:59 PM,"https://www.google.com/maps/dir/Current+Location/24.339567,94.005685",24.339567,94.005685
Manipur,Thoubal,IOCL - Chargy Charging Station,"Ground Floor, Moreh Road, Lilong Bazar Athokpam",9612119870,Bharat AC001AC TYPE 2,12:00 AM - 11:59 PM,"https://www.google.com/maps/dir/Current+Location/24.712829,93.942614",24.712829,93.942614
Manipur,Thoubal,IOCL - Ksh Beikul Charging Station,"Kakching Bazar, Imphal Sugnu Road Arong Nongmaikhong",8732856006,Bharat AC001AC TYPE 2,12:00 AM - 11:59 PM,"https://www.google.com/maps/dir/Current+Location/24.499181,93.981688",24.499181,93.981688
