State,District,Station Name,Address,Contact,Services,Final Timing,Map URL,Latitude,Longitude
Arunachal Pradesh,Lohit,IOCL - Lohit Charging Station,"Ground Floor, Tezu Changliang",9436049097,Bharat DC-001,12:00 AM - 11:59 PM,"https://www.google.com/maps/dir/Current+Location/27.924818,96.158784",27.924818,96.158784
Arunachal Pradesh,Lohit,IOCL - Arunachal Trade Charging Station,"Ground Floor, Namsai Diyun",9436835099,Bharat AC001AC TYPE 2,12:00 AM - 11:59 PM,"https://www.google.com/maps/dir/Current+Location/27.666578,95.874386",27.666578,95.874386
Arunachal Pradesh,Lower Dibang Valley,IOCL - Patchup Charging Station,"Plot No 415, Roing Abango",7005714462,Bharat AC001,12:00 AM - 11:59 AM,"https://www.google.com/maps/dir/Current+Location/28.139609,95.84355",28.139609,95.84355
Arunachal Pradesh,Papum Pare,IOCL - Dolley Charging Station,"Ground Floor, Bandardewa Balijan",9436048731,Bharat AC001AC TYPE 2,12:00 AM - 11:59 PM,"https://www.google.com/maps/dir/Current+Location/27.100769,93.826424",27.100769,93.826424
Arunachal Pradesh,West Siang,IOCL - Kenggam Charging Station,"Ground Floor, Sipu Colony, Aalo Along",8794157034,Bharat AC001AC TYPE 2,12:00 AM - 11:59 PM,"https://www.google.com/maps/dir/Current+Location/28.170044,94.797918",28.170044,94.797918
