State,District,Station Name,Address,Contact,Services,Final Timing,Map URL,Latitude,Longitude
Nagaland,Dimapur,IOCL - G K Charging Station,G K Filling Station Dimapur,,Bharat AC001AC TYPE 2,10:00 AM - 07:00 PM,"https://www.google.com/maps/dir/Current+Location/25.861733,93.801605",25.861733,93.801605
Nagaland,Dimapur,IOCL - Marcofed Nagarjan Charging Station,"Dag No 91, Nagarjan Kuda",9436002615,Bharat DC-001,12:00 AM - 11:59 PM,"https://www.google.com/maps/dir/Current+Location/25.891389,93.734902",25.891389,93.734902
Nagaland,Dimapur,IOCL - Orami Charging Station,"Ground Floor, Chumukedima, Tenyiphe, 7th Mile, NH 29 Khopoanaula",9862582477,Bharat AC001AC TYPE 2,12:00 AM - 11:59 PM,"https://www.google.com/maps/dir/Current+Location/25.829537,93.777183",25.829537,93.777183
Nagaland,Dimapur,IOCL - Renaissance Charging Station,"Ward No 10, Chumukedima, Khovanala Road Khopoanaula",9856724812,Bharat AC001AC TYPE 2,12:00 AM - 11:59 PM,"https://www.google.com/maps/dir/Current+Location/25.804912,93.767887",25.804912,93.767887
Nagaland,Dimapur,IOCL - G K Charging Station,Patta No 628 Aoyimti,9089216085,Bharat DC-001,12:00 AM - 11:59 PM,"https://www.google.com/maps/dir/Current+Location/25.860977,93.802513",25.860977,93.802513
Nagaland,Kohima,IOCL - Tseikha Enterprise Charging Station,"Plot No 675110646, NH 2, Wokha Road High School Colony Near Kohima High School",7640815569,Bharat AC001AC TYPE 2,12:00 AM - 11:59 PM,"https://www.google.com/maps/dir/Current+Location/25.693693,94.098766",25.693693,94.098766
Nagaland,Mon,IOCL - Tizit Valley Apei Charging Station,Ground Floor Tizit,8787313177,Bharat AC001AC TYPE 2,12:00 AM - 11:59 PM,"https://www.google.com/maps/dir/Current+Location/26.890456,95.07977",26.890456,95.07977
